filename,ground_truth,vocab_list
5348024557506817_f2121_chunk_0_subchunk_1.wav,क्या आप अपने ई पी एफ ओ पंज<b>ीकृत मोबाइल नम्बर आ</b>ठ छह चार तीन तीन छः तीन एक नौ नौ नौ पर भेजा गया छह अंकों का ओ टी प[START]ी बता सक#$%ते हैं,"['टी', 'क्या', 'आप', 'मोबाइल', 'ओ', 'तीन', 'ई', 'एक', 'का', 'पी', 'नम्बर', 'नौ', 'बता', 'हैं', 'एफ', 'भेजा', 'अंकों', 'छह', 'अपने', 'आ</b>ठ', 'सक#$%ते', 'चार', 'पंज<b>ीकृत', 'प[start]ी', 'छः', 'गया', 'पर']"
5348024557506825_f2122_chunk_0_subchunk_1.wav,व</b>ा[S#$%TART]ह<b>,['व</b>ा[s#$%tart]ह<b>']
5348024557506826_f989_chunk_0_subchunk_1.wav,<b>#$%कु[START</b>]त्ता,['<b>#$%कु[start</b>]त्ता']
5348024557506836_f182_chunk_0_subchunk_1.wav,#$%एम्स्टरड<b>ैम[ST</b>ART] एथेंस मकाउ बार्सिलोना बाली,"['#$%एम्स्टरड<b>ैम[st</b>art]', 'बाली', 'मकाउ', 'एथेंस', 'बार्सिलोना']"
5348024557506840_f699_chunk_0_subchunk_1.wav,स्कूल में मेरा पसंदीदा <b>विषय अंग्रेज़ी हुआ करता था और मुझे यह पढ़ना इसलिए पसंद था क्योंकि अंग्#$%रेजी की जो कहानियाँ हैं व्याकरण है उसकी हर चीज</b>़ मुझे अच्छी तरह से समझ में आ जाती थी और परीक्षा[START]ओं के समय में भी जब,"['समय', 'की', 'परीक्षा[start]ओं', 'पसंदीदा', 'व्याकरण', '<b>विषय', 'है', 'जो', 'अंग्#$%रेजी', 'इसलिए', 'मेरा', 'हुआ', 'में', 'जाती', 'हैं', 'तरह', 'भी', 'स्कूल', 'अच्छी', 'आ', 'क्योंकि', 'कहानियाँ', 'मुझे', 'करता', 'पढ़ना', 'यह', 'समझ', 'चीज</b>़', 'और', 'पसंद', 'के', 'थी', 'था', 'उसकी', 'हर', 'जब', 'अंग्रेज़ी', 'से']"
5348024557506840_f699_chunk_1_subchunk_1.wav,कुछ सवाल जवाब याद करने की बात आती थी तो मुझे यूँ मिनट[START]ों में स बड़े बड़े सवाल जो मुश</b>्किल सवाल हैं उनके बड़े बड़े जवाब भी मु<b>झे मिनटों में याद हो#$% जाते थे,"['करने', 'की', 'कुछ', 'जो', 'जवाब', 'में', 'उनके', 'हैं', 'भी', 'मु<b>झे', 'हो#$%', 'मिनटों', 'जाते', 'यूँ', 'मुझे', 'थे', 'बात', 'बड़े', 'सवाल', 'याद', 'मिनट[start]ों', 'थी', 'स', 'मुश</b>्किल', 'तो', 'आती']"
5348024557506844_f730_chunk_0_subchunk_1.wav,स्कूल में तो नहीं हूँ मैं अभी तो बाकी</b>#$% रही काम की बात तो गायन को काम के सा<b>थ बैलेंस करने की बात आती है तो ऐसा ह[START]ै कि,"['हूँ', 'करने', 'कि', 'की', 'सा<b>थ', 'ह[start]ै', 'है', 'काम', 'में', 'मैं', 'स्कूल', 'गायन', 'अभी', 'बात', 'नहीं', 'ऐसा', 'के', 'बैलेंस', 'रही', 'को', 'बाकी</b>#$%', 'तो', 'आती']"
5348024557506844_f730_chunk_1_subchunk_1.wav,गायन मेरे हिसाब से कम से कम मेरे मामले में तो ऐसा है की गायन मेरे लिए एक ऐसी चीज़ है की जब मन प<b>्रफुल्लित</b> तो गाओ प्रफुल्लित हो तो ग[START#$%]ा लो,"['मन', 'की', 'एक', 'मामले', 'है', 'मेरे', 'तो', 'ग[start#$%]ा', 'हिसाब', 'में', 'कम', 'गायन', 'लो', 'प्रफुल्लित', 'प<b>्रफुल्लित</b>', 'गाओ', 'चीज़', 'ऐसा', 'लिए', 'हो', 'ऐसी', 'जब', 'से']"
5348024557506844_f730_chunk_2_subchunk_1.wav,तो वह ऐसा नहीं है की आप कोई </b>प्रफुल्लित होने के लिए कोई ख़ास समय देखते हैं या गायन करने के लिए[START] गाने के लिए कुछ ख़ास समय देखते हैं जब मन खुश हो त#$%<b>ब थोड़ा सा गा लिया,"['</b>प्रफुल्लित', 'समय', 'करने', 'मन', 'आप', 'की', 'कुछ', 'है', 'थोड़ा', 'हैं', 'गायन', 'या', 'सा', 'नहीं', 'ख़ास', 'ऐसा', 'गा', 'के', 'खुश', 'होने', 'लिया', 'वह', 'लिए', 'जब', 'हो', 'त#$%<b>ब', 'तो', 'कोई', 'गाने', 'लिए[start]', 'देखते']"
5348024557506844_f730_chunk_3_subchunk_1.wav,हालाँकि मैं कोई पेशेवर गायक नहीं हूँ बट जभी भी मन <b>है #$%तब [ST</b>ART]खुश हो कर गा लो और बस वही,"['हूँ', 'मन', 'कर', '<b>है', 'बस', 'पेशेवर', 'मैं', 'भी', '[st</b>art]खुश', 'लो', 'वही', 'जभी', 'हालाँकि', 'गायक', 'नहीं', 'गा', 'और', '#$%तब', 'बट', 'हो', 'कोई']"
5348024557506844_f730_chunk_4_subchunk_1.wav,उसी तरह स#$%े गायन का जो है</b> शौक़<b> वह पूरा हो जात[START]ा है,"['है</b>', 'उसी', 'तरह', 'जात[start]ा', 'शौक़<b>', 'वह', 'पूरा', 'हो', 'गायन', 'का', 'है', 'जो', 'स#$%े']"
5348024557506845_f748_chunk_0_subchunk_1.wav,मु[START]झ#$%े नहीं लगता की मैं इतनी सक्<b>षम </b>हूँ की मैं किसी पेशेवर गायक की,"['सक्<b>षम', 'पेशेवर', 'मु[start]झ#$%े', 'मैं', 'की', 'लगता', 'इतनी', 'गायक', '</b>हूँ', 'किसी', 'नहीं']"
5348024557506845_f748_chunk_1_subchunk_1.wav,कुछ गलतिया<b>ँ निकाल सकूँ हालां#$%कि अगर एक आम गायक की बात आती है तो [START]वह ह</b>ोता है रियाज़ जो मुझे लगता है की हम,"['अगर', 'हालां#$%कि', 'की', 'कुछ', 'एक', 'है', 'निकाल', 'जो', 'सकूँ', 'मुझे', 'आम', 'गायक', 'बात', 'ह</b>ोता', 'गलतिया<b>ँ', '[start]वह', 'हम', 'रियाज़', 'तो', 'लगता', 'आती']"
5348024557506845_f748_chunk_2_subchunk_1.wav,हर हर एक गायक को करना बहुत ज<b>़रूरी होता है और ए[START]</b>#$%क,"['ए[start]</b>#$%क', 'होता', 'हर', 'ज<b>़रूरी', 'को', 'गायक', 'एक', 'है', 'बहुत', 'करना', 'और']"
