Filename,Transcription,vocab_list
5348024557503262_f2089_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,अशोख के बाद उनका कोई भी पुत्र गर्धी पर नहीं बैठ सका,"['गर्धी', 'नहीं', 'पुत्र', 'बैठ', 'के', 'सका', 'पर', 'बाद', 'कोई', 'भी', 'उनका', 'अशोख']"
5348024557503238_f384_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,और अपरणा,"['और', 'अपरणा']"
5348024557503357_f316_chunk_3_subchunk_1_QC1_3_sample_rate_reduction.wav,ख़ुला लमपऔर,"['ख़ुला', 'लमपऔर']"
5348024557503255_f588_chunk_2_subchunk_1_QC1_3_sample_rate_reduction.wav,यहाँ प,"['प', 'यहाँ']"
5348024557503393_f1307_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,क्षित्रकोड चाचा हन वाले स्पुटनिक टीकि के लिए टीकाकरण केंद्र फिल्टर करें,"['चाचा', 'के', 'करें', 'केंद्र', 'हन', 'फिल्टर', 'क्षित्रकोड', 'स्पुटनिक', 'टीकाकरण', 'वाले', 'टीकि', 'लिए']"
5348024557503660_f269_chunk_1_subchunk_1_QC1_5_upsampling_simulation.wav,एक ऐतिहासिक कहानी जिसका मुझे बहुत जिसका मेरे ऊपर बहुत बड़ा प्रभाव हुआ वो है रानीलक्ष्मीगाय की कहानी मतलब कैसे उन्होंने अपनी,"['की', 'मुझे', 'ऊपर', 'है', 'प्रभाव', 'मेरे', 'बहुत', 'उन्होंने', 'मतलब', 'वो', 'अपनी', 'जिसका', 'कहानी', 'रानीलक्ष्मीगाय', 'ऐतिहासिक', 'एक', 'बड़ा', 'हुआ', 'कैसे']"
5348024557503596_f133_chunk_9_subchunk_1_QC1_5_upsampling_simulation.wav,उनके रूम बेजाके या प्राइवेट बातें भी करने का कोई मतलब और जकाद,"['प्राइवेट', 'रूम', 'मतलब', 'उनके', 'बातें', 'बेजाके', 'का', 'और', 'या', 'कोई', 'करने', 'भी', 'जकाद']"
5348024557503660_f269_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,जी मैंने बचपन से ही इतिहास की कहानिया बहुत एं्जॉय के इतिहास मुझे बहुत अच्छा लगता था अभी भी बहुत अच्छा लगता है,"['की', 'कहानिया', 'अच्छा', 'के', 'जी', 'मुझे', 'इतिहास', 'था', 'एं्जॉय', 'से', 'ही', 'लगता', 'अभी', 'है', 'बचपन', 'भी', 'बहुत', 'मैंने']"
5348024557503195_f318_chunk_3_subchunk_1_QC1_3_sample_rate_reduction.wav,और कोई लोग अपनी दोशों के साथ कई खूने चलते हैं अफिल्म देखते हैं सोशल मीडिया में ब्लॉड आ पोर्च बनाते हैं,"['आ', 'दोशों', 'बनाते', 'खूने', 'देखते', 'ब्लॉड', 'कोई', 'चलते', 'कई', 'हैं', 'अफिल्म', 'पोर्च', 'के', 'में', 'मीडिया', 'अपनी', 'लोग', 'और', 'सोशल', 'साथ']"
5348024557503549_f580_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,जिहां मैं य जरूर मानती हूं कि हमारी पूर्वजों की पीढ़ी हमसे औरआजकल की नई पीढ़ी से बहुत ज्यादा धार्मिक थी,"['की', 'थी', 'पीढ़ी', 'जिहां', 'मैं', 'ज्यादा', 'जरूर', 'हूं', 'मानती', 'औरआजकल', 'बहुत', 'से', 'नई', 'हमारी', 'य', 'पूर्वजों', 'धार्मिक', 'हमसे', 'कि']"
5348024557503647_f268_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,लंदन पैरिस न्यूयॉर्क टोकियो मिलान,"['मिलान', 'पैरिस', 'लंदन', 'न्यूयॉर्क', 'टोकियो']"
5348024557503536_f353_chunk_1_subchunk_1_QC1_4_silence_insertion.wav,कनाडा के क्रोफोर्ड ले,"['क्रोफोर्ड', 'ले', 'कनाडा', 'के']"
5348024557503716_f15_chunk_8_subchunk_1_QC1_5_upsampling_simulation.wav,जैसे मेरी बारी है हम सब खड़े है जैसी मैंने बोला हम एक स्लोर पर खड़े हैं रो स्लोर किसी जैसी मैंने बोला फ्लोरिज लावा जो बाकी सब हैं उनको किसी ऊँची चीज पर चढ़ जाना है मतलब कि नीचे सब लावा अपन अपने आपको बचाना जो एंड तक नहीं पहुंँच पाया फिर उसकी बारियां जाती थी,"['एंड', 'रो', 'पाया', 'बचाना', 'थी', 'है', 'स्लोर', 'पहुंँच', 'उसकी', 'खड़े', 'चढ़', 'तक', 'किसी', 'लावा', 'जाना', 'हैं', 'ऊँची', 'जैसी', 'मैंने', 'अपन', 'बारी', 'मतलब', 'बाकी', 'सब', 'उनको', 'जो', 'फ्लोरिज', 'नीचे', 'हम', 'जाती', 'बारियां', 'नहीं', 'अपने', 'एक', 'बोला', 'पर', 'जैसे', 'मेरी', 'आपको', 'चीज', 'कि', 'फिर']"
5348024557503594_f361_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,अभी हम लोगों के करेंग सिचुएशन और इंटरेस्टिंग मू तो पंचायत इलेक्शन में है व पंचायत इलेक्शन कहां कैसे एक तो सारे मेरे उम्र के सारे दोस्त ुने वो कैंडिडेट के लिए,"['तो', 'कहां', 'है', 'लिए', 'करेंग', 'अभी', 'व', 'दोस्त', 'मेरे', 'के', 'इंटरेस्टिंग', 'कैंडिडेट', 'सारे', 'में', 'वो', 'सिचुएशन', 'इलेक्शन', 'हम', 'लोगों', 'उम्र', 'ुने', 'एक', 'और', 'पंचायत', 'मू', 'कैसे']"
5348024557503304_f691_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,हम दोस्तों के साथ मिलकर किस तरह खेलते थे आस पड़ोस में पाये जाने वाले आम जामुन इमली लिची के पेड़ों से फल छुराकर खाते थे स्कूल से आते ही हम खेलने के लिे निकल पड़ते थे मगर आजकल के बच्चों में ये सब बातें देखने को नहीं मिलती,"['आते', 'छुराकर', 'आजकल', 'बातें', 'वाले', 'पाये', 'स्कूल', 'दोस्तों', 'आम', 'देखने', 'ये', 'बच्चों', 'जाने', 'पड़ोस', 'निकल', 'थे', 'लिे', 'इमली', 'खेलने', 'आस', 'को', 'के', 'सब', 'लिची', 'खेलते', 'में', 'से', 'मगर', 'मिलती', 'खाते', 'हम', 'तरह', 'नहीं', 'जामुन', 'मिलकर', 'ही', 'पड़ते', 'फल', 'किस', 'पेड़ों', 'साथ']"
5348024557503195_f318_chunk_7_subchunk_1_QC1_3_sample_rate_reduction.wav,जानेसुना नाँछना उनकी अपनीअपनी होबी सूतीै तो वो भी कर लेते हैं,"['होबी', 'नाँछना', 'तो', 'लेते', 'वो', 'उनकी', 'कर', 'जानेसुना', 'भी', 'हैं', 'अपनीअपनी', 'सूतीै']"
