Filename,Indiconformer_Hypothesis,vocab_list
5348024557503407_f483_chunk_1_subchunk_1_QC1_4_silence_insertion.wav,उसकी डिलीवरी प्राप्त करने के बाद जब मैंने जांच की तो उसकी गुणवत्ता बहुत ही अच्छी थी कीमत के हिसाब से वाटरबॉटिल बहुत ही अच्छी क्वालिटी की है,"['वाटरबॉटिल', 'के', 'गुणवत्ता', 'हिसाब', 'थी', 'क्वालिटी', 'उसकी', 'से', 'जब', 'प्राप्त', 'बाद', 'बहुत', 'ही', 'तो', 'अच्छी', 'डिलीवरी', 'है', 'मैंने', 'जांच', 'कीमत', 'करने', 'की']"
5348024557502907_f252_chunk_1_subchunk_1_QC1_1_format_conversion.mp3,पलब्ध है रायगढ़ जिले में कई सरकारी और निजी स्कूल हैं,"['पलब्ध', 'कई', 'निजी', 'रायगढ़', 'जिले', 'हैं', 'और', 'में', 'सरकारी', 'है', 'स्कूल']"
5348024557502873_f1514_chunk_0_subchunk_1_QC1_1_format_conversion.wav,फोन नंबर और ओटीपी का उपयोग करके कोविन पोर्टल पर लॉगइन करें,"['उपयोग', 'पर', 'करें', 'लॉगइन', 'फोन', 'ओटीपी', 'पोर्टल', 'कोविन', 'करके', 'और', 'नंबर', 'का']"
5348024557503535_f352_chunk_9_subchunk_1_QC1_4_silence_insertion.wav,केलएक ऐसा लगता है कि धरतीमा ने हरा कपड़ा ओ गिया,"['ने', 'धरतीमा', 'कि', 'लगता', 'ऐसा', 'कपड़ा', 'ओ', 'गिया', 'हरा', 'केलएक', 'है']"
5348024557502918_f1158_chunk_0_subchunk_1_QC1_1_format_conversion.mp3,क्या मैं जान सकता हूं अभइ समय क्या हो रहा है,"['सकता', 'समय', 'हो', 'जान', 'अभइ', 'रहा', 'हूं', 'मैं', 'है', 'क्या']"
5348024557503661_f632_chunk_14_subchunk_1_QC1_5_upsampling_simulation.wav,ज्यादातर लोगसाइनसी रेफर करते हैं और स्कूल कॉलेज में अगर कहा जाए तो और अगर कॉलेज या यूनिवर्सिटी में कहा जाए तो ज्यादातर लोग,"['ज्यादातर', 'जाए', 'यूनिवर्सिटी', 'तो', 'हैं', 'लोग', 'करते', 'लोगसाइनसी', 'अगर', 'कहा', 'रेफर', 'में', 'कॉलेज', 'और', 'या', 'स्कूल']"
5348024557503611_f1204_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,् नवंबर को राष्ट्रपति श्री रामनाथ कोविंद ने मणिपुर में शंगाय महोत्सव का उद्घाटन किया,"['महोत्सव', 'श्री', 'कोविंद', 'ने', 'उद्घाटन', 'किया', 'को', 'शंगाय', 'राष्ट्रपति', 'नवंबर', 'मणिपुर', '्', 'में', 'रामनाथ', 'का']"
5348024557503549_f580_chunk_9_subchunk_1_QC1_4_silence_insertion.wav,ऐसे बहुत सारी चीजें हैं जो,"['जो', 'हैं', 'चीजें', 'सारी', 'ऐसे', 'बहुत']"
5348024557503368_f568_chunk_2_subchunk_1_QC1_4_silence_insertion.wav,क्योंकि पहले तो मैंन अभी तक बहुत बड़ा एग्जीबिशन डालने,"['बड़ा', 'एग्जीबिशन', 'डालने', 'तक', 'तो', 'मैंन', 'अभी', 'बहुत', 'पहले', 'क्योंकि']"
5348024557502870_f1512_chunk_0_subchunk_1_QC1_1_format_conversion.wav,रेपेजॉप एप वॉलेट से वृद्धि दीवान में छह हजार रुपे ट्रांसफर करें,"['दीवान', 'वृद्धि', 'करें', 'एप', 'रेपेजॉप', 'रुपे', 'वॉलेट', 'ट्रांसफर', 'छह', 'से', 'में', 'हजार']"
5348024557503181_f317_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,केरला,['केरला']
5348024557503290_f2101_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,आगे,['आगे']
5348024557503195_f318_chunk_2_subchunk_1_QC1_3_sample_rate_reduction.wav,और,['और']
5348024557502908_f494_chunk_11_subchunk_1_QC1_1_format_conversion.mp3,इन दर्शनीय स्थलों की विशेष था उनका ऐतिहासिक महत्व,"['विशेष', 'दर्शनीय', 'महत्व', 'था', 'इन', 'ऐतिहासिक', 'स्थलों', 'की', 'उनका']"
5348024557503549_f580_chunk_10_subchunk_1_QC1_4_silence_insertion.wav,हम मान सकते हैं व जिसे हम मान सकते हैं कि हमारी पुरानी पीढ़ी बहुत ही ज्यादा हमसे धार्मिक थी औरशायद इसी वजह से उनके उनका समाज ज्यादा,"['हमारी', 'वजह', 'थी', 'सकते', 'कि', 'इसी', 'से', 'धार्मिक', 'व', 'समाज', 'जिसे', 'पीढ़ी', 'ज्यादा', 'बहुत', 'उनका', 'ही', 'हैं', 'मान', 'औरशायद', 'पुरानी', 'हम', 'उनके', 'हमसे']"
5348024557503754_f802_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,हुआ,['हुआ']
5348024557502897_f251_chunk_6_subchunk_1_QC1_1_format_conversion.mp3,यह निर्माण कार्य नवी मुंबई विकास प्राधिकरण द्वारा संचालित किया जा रहा है नीलामोहन के पास सड़क नहीं होने के कारण,"['होने', 'के', 'पास', 'रहा', 'प्राधिकरण', 'मुंबई', 'विकास', 'यह', 'नवी', 'जा', 'सड़क', 'नीलामोहन', 'नहीं', 'कारण', 'है', 'किया', 'निर्माण', 'कार्य', 'संचालित', 'द्वारा']"
5348024557503141_f123_chunk_2_subchunk_1_QC1_3_sample_rate_reduction.wav,काला रात काला आकाश में हमेशा चमकाती रहती है,"['रात', 'रहती', 'काला', 'चमकाती', 'में', 'आकाश', 'हमेशा', 'है']"
5348024557502753_f1030_chunk_0_subchunk_1_QC1_1_format_conversion.mp3,क्या मैं अपनी एजुकेशन लोन को त्रिपुरा ग्रामीण बैंक पर ओलामनी के माध्यम से वापस भुगतान कर सकता हूं,"['के', 'वापस', 'माध्यम', 'से', 'ओलामनी', 'ग्रामीण', 'सकता', 'त्रिपुरा', 'कर', 'बैंक', 'क्या', 'लोन', 'भुगतान', 'को', 'अपनी', 'एजुकेशन', 'पर', 'हूं', 'मैं']"
5348024557502908_f494_chunk_12_subchunk_1_QC1_1_format_conversion.wav,स्थानिक सांस्कृतिक महत्व और प्राकृतिक सौंदर्य है जो इन्हें पर्यटन पर्यटकों के लिए रोचक और महत्वपूर्ण बनाते हैं,"['के', 'रोचक', 'प्राकृतिक', 'महत्वपूर्ण', 'जो', 'पर्यटन', 'महत्व', 'हैं', 'स्थानिक', 'सांस्कृतिक', 'लिए', 'बनाते', 'सौंदर्य', 'पर्यटकों', 'और', 'है', 'इन्हें']"
